date,id,content,username,likeCount,retweetCount
2022-12-04 18:05:20+00:00,1599464888275185664,@OccupyDemocrats @OccupyDemocrats Are you on #Mastodon #MastodonSocial,tulaholmes,1,1
2022-12-04 18:04:07+00:00,1599464583277723648,"TT Twitter #Italia 19:04:
1 #Mastodon
2 #Sanremo2023
3 #FranciaPolonia
4 #FRAPOL
5 #Mbappe
6 #Giroud
7 Paola
8 Articolo 31
9 Anna Oxa
10 Angelina
11 Amadeus
12 Federica
13 Grignani
14 Lazza
15 Cugini di Campagna
16 Modà
17 Elodie
18 Festival
19 Ariete",TendenzeItalia,0,0
2022-12-04 18:00:48+00:00,1599463747390775296,"From #Mastodon:

Alabama shouldn’t make the football final four. In reality, the college football playoffs start in September. It’s pretty much double elimination. You can lose once and still have a chance. But if you lose twice you’re basically out.",foleymo,0,0
2022-12-04 17:59:44+00:00,1599463479865475075,Das Phantastische Projekt neu auf #Mastodon: https://t.co/qu0VW9b8aC / Unser #Telegram-Kanal: https://t.co/GqAYDfbAOE #Twitter #Musk,phantaspro,0,0
2022-12-04 17:57:22+00:00,1599462884517421056,@Leolucassen #Mastodon heeft welgeteld 4 min op mijn telefoon gestaan. Toen was ik er al klaar mee😎,LGforce68,0,0
2022-12-04 17:57:04+00:00,1599462808264974336,"#mastodon houdt geen statistieken bij, beetje lullig voor al die #publiciteitsgeile #linksmensen  ...

ook onze vriend #leolucassen doet het al lekker
op #MastodonSocial, veel response 🤣

#ZIJNJULLIENOGNIETWEG https://t.co/TBoV4wfsxv",VolkRegeert,0,0
2022-12-04 17:55:11+00:00,1599462334795325440,"What's a good #time #period  threshold for #auto-#delete of #posts? 1 month? 2 months? 3 months? longer? shorter?

#Twitter #Mastodon",ramialkabra,0,0
2022-12-04 17:55:11+00:00,1599462334325743617,"Bonsoir, pour celles et ceux qui en ont marre des polémiques qui tournent en boucle, de Kévin B., du dénigrement systématique de leur profession, de la course stérile à la punchline, de René C, d'être exposés sans cesse aux mêmes extraits nauséabonds de télépoubelle ⬇️
#Mastodon",rimesetluttes,7,1
2022-12-04 17:54:44+00:00,1599462220638744576,"@MuellerSheWrote Musk's Twitter takeover is funded by the Saudis &amp; $400 million from Mark Andreessen.

Andreessen also helped to fund Noam Bardin in POST micropayment scheme to pull journalists from Twitter so they could control them with $.

The true alternative to the billionaires is #Mastodon",jr_rabon,1,0
2022-12-04 17:54:44+00:00,1599462218197659648,@CasaLettori Comincia ad  aprire un account su #Mastodon https://t.co/1z4ZDjiDUK,paam1972,0,0
2022-12-04 17:53:35+00:00,1599461931370573826,"For starters:

Top 100 #fintwit / #econtwit accounts already on #mastodon (rearranged roughly according to their popularity on twitter)

https://t.co/rl47EyI8ll https://t.co/hzukOj087Q",Mulgrew3,0,1
2022-12-04 17:52:11+00:00,1599461577513541633,"If you got a hammer everything looks like a nail: Blockchain edition. I am happy that #mastodon does not rely on the Blockchain. The lack of a shared global state is not a problem, it is an advantage compliance.

Maybe the #Fediverse is already more decentralised than Ethereum 🤔 https://t.co/UDiNFx3A5a",rriemann_eu,0,1
2022-12-04 17:49:00+00:00,1599460778184171524,"Have you taken the leap over to #Mastodon? (Other social media platforms are available 😜)
https://t.co/9zXE5wPNa9

As Twitter communities start to dwindle, we're asking: Should #freelancers start ditching #Twitter? 🤔",FreelanceCrnr,1,1
2022-12-04 17:47:12+00:00,1599460323559251968,Los que se han abierto una cuenta en #Mastodon viendo cómo #Twitter sigue sin cerrar. https://t.co/0Ve3Q3EjEH,Mis5principales,8,1
2022-12-04 17:44:49+00:00,1599459725501816832,"When policies and moderation don't depend on money, decisions can be made for the benefit of the users.  2/2
#Mastodon #RIPTwitter",JohnBLambe,0,0
2022-12-04 17:44:49+00:00,1599459722608128000,"Society will be better off as more people move from #Twitter to #Mastodon.
It's transparent and open source, and what gets prioritized does not depend on advertising.  1/2
#RIPTwitter
https://t.co/niQEvPITRI",JohnBLambe,0,0
2022-12-04 17:44:44+00:00,1599459705272688640,"The hype around #Mastodon could gradually die out, and turn the service into another #Diaspora type niche. 

Many people will find ways to auto-post content there just to ""be in place"" in case it works, and create some activity.",AndiKod_,0,0
2022-12-04 17:40:31+00:00,1599458641936928768,"Interessant, wie auf #Mastodon der #GreatReset als pragmatische Methode der grünen Gesellschaftumgestaltung fast schon angebetet wird.
Kritiker des Great Reset, die darin eine gefährliche Dysbalance in der Welt und Nachteile für die Menschen sehen, werden rüde weg""verschwört"". https://t.co/wvCZd5Xiqy",bp_haas,0,0
2022-12-04 17:40:26+00:00,1599458619740852230,Testing #crossposting from #mastodon to #twitter via @moaparty@fosstodon.org,ramialkabra,0,0
2022-12-04 17:39:46+00:00,1599458454925545474,Testing #crossposting from #twitter to #mastodon via @moaparty,ramialkabra,1,0
2022-12-04 17:32:21+00:00,1599456587097133056,Weil #Mastodon doch nicht ganz so toll funktioniert… https://t.co/iEixrvDmvB,danielstricker,29,5
2022-12-04 17:29:28+00:00,1599455860241051648,How's everybody today? I am just popping up on here to scream into the void ... Please join me on #mastodon. My handle is ablackcatstail@goblackcat.net. I have my very own personal instance.,ablackcatstail,10,1
2022-12-04 17:28:59+00:00,1599455739957116928,"Annoyed with @twitter?  Looking for some boredom and passive pleasure? Come, follow me on #Mastodon #MastodonSocial @MsMarieB@mstdn.social  One item per day; a brief glimpse of beauty around the world. That's the tweet.",MsMarieB,1,0
2022-12-04 17:25:53+00:00,1599454958423707648,"het omslachtige #mastodon slaat vandaag weer de klok. Ondanks alle ellende op twitter, behoud ik hier mijn account naast een account op https://t.co/aZaeVpYd2p
Mastodon vind ik erg gebruiksonvriendelijk. Dus ik pas.",AddviseG,1,0
2022-12-04 17:25:06+00:00,1599454761455345664,"For those peeps looking for me, you can find me here:

@gadgetboy@makers.gadgetboy.org

#FEDIVERSE #Mastodon",gadgetboy,0,0
2022-12-04 17:23:04+00:00,1599454252669493249,@LilostartupLilo @Mama_arbeitet Und genau das ist das Problem mit #Mastodon. Die derzeitige Synchronisierung zwischen den Instanzen ist ein einziger kommunikationshemmender Graus. Weit ab von den Möglichkeiten Twitters.,DerChC,1,0
2022-12-04 17:19:34+00:00,1599453369428738048,"@johncusack You’ve articulated a horrible truth of @Twitter as you gaze into this place. Now that your eyes are adjusting to the dark, you might not like what comes. A second retreat on #Mastodon or #Post is far more soulful. If you watched “The Hills Have Eyes,” it’s symbolic of this place. https://t.co/Vfzez9MjmZ",HighTechWriter,0,0
2022-12-04 17:16:34+00:00,1599452616828022784,@sandrousseau Pauvre folle ! Non pas la mort mais retour obligatoire sur #Mastodon là ou tu aurais du rester ! Dis nous pourquoi tu n'y es pas restée si tu as le courage de le dire ? Débile mentale tu es et le restera ! Fin !,lamascotte1,0,0
2022-12-04 17:14:00+00:00,1599451968392630274,🐘Having A 'Musk Moment' | Thinking of a Twitter alternative? | Have a 'Tusk Moment' instead | Join Global Museum on Mastodon | Our new social media platform https://t.co/HfzIpiW0lD #globalmuseum #museums #MastodonSocial #Mastodon #twitter #SocialMedia https://t.co/BJQxaSrCCy,globalmuseum,0,0
2022-12-04 17:10:27+00:00,1599451076360802306,"@EWS_Schoenau Da ich euch aktuell noch nicht bei #mastodon finde:
Ein kleiner Thread zu #wirSparenDas:
https://t.co/gdR60MPnIv",cluk33,0,0
2022-12-04 17:07:54+00:00,1599450434564870144,@reason Funny how everyone only talks about #Mastodon while ignoring @SoapboxTech (which is way better) and other #Fediverse frontends like #pleroma,tournelhenry,0,0
2022-12-04 17:06:29+00:00,1599450079605116928,This is also an experiment on whether #twitter or #Mastodon gets me better answers! (2/2) @vihart @hankgreen,bitsy15CS,0,0
2022-12-04 17:04:34+00:00,1599449595569836034,Umzug zu #Mastodon leicht gemacht: https://t.co/GlKYdGXrUv,mjuntorius,0,0
2022-12-04 17:04:23+00:00,1599449548891607040,"TT Twitter #Italia 18:04:
1 #Sanremo2023
2 #FranciaPolonia
3 #FRAPOL
4 #Mbappe
5 #Giroud
6 Paola
7 Articolo 31
8 Anna Oxa
9 #Mastodon
10 Amadeus
11 La Francia
12 Grignani
13 Elodie
14 Cugini di Campagna
15 Angelina
16 Federica
17 Lazza
18 Modà",TendenzeItalia,0,0
2022-12-04 17:00:37+00:00,1599448603067834369,"#Mastodon sembra già essere sul viale del tramonto, oramai allo aggiorno solo per il css di @gustomela",liketattico,0,0
2022-12-04 16:52:10+00:00,1599446472889548800,"Muchos están migrando a otras App

En este video te hablo sobre #Mastodon la red social que cada vez está tomando más fuerza a raíz de los cambios que tiene twitter.

¿Qué app usarías si Twitter cierra?

Conoce más sobre las funciones de la App aquí 👉 https://t.co/JAZVfZyY1p https://t.co/eqCsDuPH3K",KathaJR,7,3
2022-12-04 16:49:03+00:00,1599445692040196096,"E Mastodon, usam?
#vaiumjoguinho?
#Mastodon https://t.co/NLYKi2V4iS",MeteNaMesa,3,1
2022-12-04 16:45:23+00:00,1599444768018567169,On Mastodon: @popcornreel@mas.to #Mastodon #MastodonSocial https://t.co/k55esLn4k3,thepopcornreel,0,0
2022-12-04 16:43:50+00:00,1599444378711252994,@nathanpsmad Vous serez plus tranquille sur #Mastodon j'ai entendu dire que c'est là que les vrais scientifiques se réunissent. Vous pourrez organiser des vax parties et apéros masqués entre vous.,pierrehf007,2,0
2022-12-04 16:41:54+00:00,1599443892260466689,"Übrigens: Wir #PIRATEN im #Saarland sind nicht nur auf Twitter, sondern auch auf der Fediverse-Alternative #Mastodon vertreten: piraten_saarland@mastodon.social",PIRATEN_Saar,36,11
2022-12-04 16:36:55+00:00,1599442638088077313,"Fellow #baseball #mlb fans looking to set-up on #mastodon, should check-out https://t.co/5Z8ZFIibZF  /cc ⁦@nicolesteinbok⁩ ⁦@jeffsteinbok⁩ ⁦@BrittneyBush⁩  https://t.co/Lv0RKLJ3PZ",robdolin,1,0
2022-12-04 16:29:49+00:00,1599440851029348352,My “status”? I’m moving to #mastodon.,SantaPegatina,3,1
2022-12-04 16:28:39+00:00,1599440556588822537,"Kopasu Mastodonin maailmaan. @hamis84@mastodo.fi on nimimerkkini ja tapoja ei ole.
#Mastodon",hamis84,0,0
2022-12-04 16:25:45+00:00,1599439827467874304,"@henningtillmann Als Diplom-Informatiker sollte Sie doch in der Lage sein, ihre eigene #Mastodon-Instanz hochzuziehen.",spotdrossel,6,1
2022-12-04 16:24:15+00:00,1599439448457945088,The #AI has spoken. And it's a better answer than what I got from many humans #fediverse #Mastodon #twitter #ChatGPT https://t.co/lbQ6p4cK5V,osvik,0,1
2022-12-04 16:21:28+00:00,1599438750471270400,@rmattila74 @Hein_The_Slayer PS: Does anyone knows if all I had on #Mastodon is gone once the server I signed up with is gone? I suspect so …,DonchoGunchev,0,0
2022-12-04 16:20:44+00:00,1599438564931969024,"@marujatarre Exacto!! Lo mismo 🙆🏼‍♀️🙋🏼‍♀️ por eso debe ser fácil de conectarse. #Mastodon no es fácil de encontrar a contertulios. Es chill, pero aleatorio...",lavici,0,0
2022-12-04 16:15:24+00:00,1599437221559300096,En que ha quedado todo el rollo aquel del registro en #Mastodon 😵‍💫 https://t.co/norHqKky4g,Desde1949,0,0
2022-12-04 16:15:07+00:00,1599437149237088258,"I'm available on Mastodon as well, find me at https://t.co/bIspbcShfh

#Mastodon #MastodonSocial #MastodonMigration",cisene,0,0
2022-12-04 16:14:44+00:00,1599437053078298624,"I guess in a way I'm glad Twitter is still here. #Mastodon is pretty nice, however #hivesocial is just abysmally slow. No matter the network or the phone... :(",alexanderrehm,1,1
2022-12-04 16:14:29+00:00,1599436989324963840,"#DDoS through the federation of #mastodon — what a dumb experiment to throw at the volunteers running (and paying) for the servers
https://t.co/kBMwHKXNPc",xeraa,0,2
2022-12-04 16:12:13+00:00,1599436420283858944,"Es muy entretenida la linea de tiempo federada de #Mastodon 

Nos estamos puro cagando en twitter......

https://t.co/I9N7x5e2Jn",VaderMcFly,0,0
2022-12-04 16:11:28+00:00,1599436233704284162,Flucht vor #Musk: Böhmermanns Twitter-Alternative #Mastodon mit Datenleck ... https://t.co/b4j3Azshnu via @YouTube,katzenklo_DE,0,0
2022-12-04 16:10:52+00:00,1599436081144877056,"im on #Mastodon  too 😉👍
i search for Wrestlingfans there 
please add me at https://t.co/geFm0xPIYu 🙏👍

#WomensWrestling #wrestling #prowrestling  #AEW #ImpactWrestling  #MissionPro #MissionProWrestling #CCW",DJxSpeedy,0,0
2022-12-04 16:08:36+00:00,1599435512745406464,Read this helpful article if you are interested to join #Mastodon and / or in deleting your Twitter-Account! https://t.co/StPOJ19Szc,BambiSahabDance,0,0
2022-12-04 16:07:37+00:00,1599435264019267584,@GrablyR #Mastodon,JebLamarck,0,0
2022-12-04 16:01:36+00:00,1599433748302516224,"TT Twitter #Italia 17:01:
1 #Sanremo2023
2 #FranciaPolonia
3 Paola
4 #FRAPOL
5 #Giroud
6 Articolo 31
7 #Mastodon
8 Amadeus
9 Angelina
10 Anna Oxa
11 Elodie
12 #mezzorainpiu
13 Grignani
14 Rudy
15 Federica
16 Cugini di Campagna
17 Piccolo G
18 Arisa",TendenzeItalia,0,0
2022-12-04 16:00:00+00:00,1599433346655825922,"WireMin decentralized peer-to-peer network is similar to #Mastodon but not federated way, which means every user is a #node, and they are free to create their own #Space based on any interest or topic. 

One giant square to connect with like-minded people. 

#FreedomOfSpeech https://t.co/hAzw08jBTC",WireMin,3,3
2022-12-04 15:59:51+00:00,1599433306730541057,#mastodon https://t.co/kjN49ePaeT,stephenesherman,1,0
2022-12-04 15:56:46+00:00,1599432534609256448,ActivityPub DDoS in progress affecting a lot of Mastodon servers. https://t.co/NpZZNn8ozs #Mastodon,ChrisShort,1,2
2022-12-04 15:52:54+00:00,1599431559597072385,Wait @elonmusk joined #Mastodon? https://t.co/lclKbc9i75,DavidSiegel101,0,0
2022-12-04 15:50:28+00:00,1599430948583485442,"For hardcore tech nerds following the blindingly fast growth of Mastodon, here's a geeky, candid, real-time bare-metal journal on efforts to scale it. Heroic IMO. 
#Mastodon 

https://t.co/KBX1bSlIKT",pcolley_23,0,0
2022-12-04 15:48:45+00:00,1599430516780208128,"How to Make a #Mastodon Account and Join the #Fediverse 
""your fediverse #SocialMedia account is more like email, where you pick the service you like and can still communicate with people who chose a different service.""
https://t.co/phMGR75j1e",TheLastUprisin1,1,0
2022-12-04 15:47:57+00:00,1599430314614558720,"C'est #caturday sur #Mastodon, j'allais oublier https://t.co/jULB7Jc12v",JLMPiraux,1,1
2022-12-04 15:47:43+00:00,1599430255621640192,An zwei Dinge muss ich mich auf #Mastodon noch gewöhnen: dass es keine zitierten Retweets gibt und dass Threads nicht so intuitiv dargestellt werden.,ClausKullak,4,1
2022-12-04 15:39:18+00:00,1599428139263741952,"Elon Musk is still filling Twitter with fascists banned for inciting hatred. #Mastodon is doing much better at keeping these toxic figures away and engagement is very good. 

I'd encourage all decent people to join me 

https://t.co/cOpc25PlRv",WillBlackWriter,11,1
2022-12-04 15:36:58+00:00,1599427548357672960,@restlesspix @baezfelipe But are you also active on #Mastodon,DavidSiegel101,0,0
2022-12-04 15:32:54+00:00,1599426528231788545,"If you are also going through the work of creating an online presence on #Mastodon or simply looking for great Java engineers to follow there or on. #Twitter, please take a look at the #Java Bubble. #JavaBubble #Dev #Developers  https://t.co/Op3rBh1TYh",otavio021,4,1
2022-12-04 15:28:09+00:00,1599425329512194049,@angeljimenez Pero ya viene el cliente oficial de @tapbots para #Mastodon,el_chebs,1,0
2022-12-04 15:24:47+00:00,1599424482560864259,@estebanmoro your analysis is featured in an Israeli article about #Mastodon 🎉 https://t.co/NHA039fCYt,relnox,1,0
2022-12-04 15:24:40+00:00,1599424453582065665,"I myself do NOT want to move to #Mastodon because I want to keep my #Account on #Twitter . I know that so many other #Artists have moved from #MySpace to FB in 2012/2013, but so many of them have regretted their #Decision later... 
https://t.co/xpPwJklmc0",SabineKlare,0,0
2022-12-04 15:24:26+00:00,1599424396031979520,"#Mastodon Another question, are there paid instances? What services do they provide?",bluewake,0,0
2022-12-04 15:20:34+00:00,1599423422777679872,"Also if many #Users are moving to #Mastodon , they can still keep their #Accounts alive on #Twitter because it is NOT necessary to be active there very much. But I recommend to check out the own #Profiles on the old #Site regularly... 
https://t.co/gYEmu5RL1y",SabineKlare,0,0
2022-12-04 15:13:03+00:00,1599421530639052801,"@meyabouh @AbdelSerpent Sur #Mastodon par contre y a pas mal  de communautés #gaming #art3d ... côté créa ça bouge. #Twitter pour moi c'est un peu le vieux  réseau à la papa, mais sans le côté sympa d'#instagram.  L'idéal en 2022,  c'est de lancer des réseaux qui nous correspondent.",Bassogna,0,0
